timestamp,batch_id,pH,temperature_C,metal_feed_rate,aa_feed_rate,mixer_rpm,event,alarm,calibration_status,product_yield_kg,batch_release_decision,post_maintenance_verification,operator_notes,handoff_to_rnd,handoff_to_ops,handoff_to_leadership
2026-03-22 09:31:00,BATCH-003,5.52,62.46,0.17,0.05,223,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:32:00,BATCH-003,5.53,62.64,0.2,0.075,214,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:33:00,BATCH-003,5.54,62.82,0.23,0.1,217,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:34:00,BATCH-003,5.55,63.0,0.26,0.125,220,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:35:00,BATCH-003,5.56,63.18,0.14,0.15,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:36:00,BATCH-003,5.57,63.36,0.17,0.025,154,Reaction hold,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:37:00,BATCH-003,5.58,63.54,0.2,0.05,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:38:00,BATCH-003,5.52,63.72,0.23,0.075,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:39:00,BATCH-003,5.53,62.28,0.26,0.1,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:40:00,BATCH-003,5.54,62.46,0.14,0.125,154,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:41:00,BATCH-003,5.55,62.64,0.17,0.15,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:42:00,BATCH-003,5.56,62.82,0.2,0.025,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:43:00,BATCH-003,5.57,63.0,0.23,0.05,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:44:00,BATCH-003,5.58,63.18,0.26,0.075,154,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:45:00,BATCH-003,5.52,63.36,0.14,0.1,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:46:00,BATCH-003,5.53,63.54,0.17,0.125,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:47:00,BATCH-003,5.54,63.72,0.2,0.15,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:48:00,BATCH-003,5.55,62.28,0.23,0.025,154,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:49:00,BATCH-003,5.56,62.46,0.26,0.05,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:50:00,BATCH-003,5.57,62.64,0.14,0.075,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:51:00,BATCH-003,5.58,62.82,0.17,0.1,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:52:00,BATCH-003,5.52,63.0,0.2,0.125,154,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:53:00,BATCH-003,5.53,63.18,0.23,0.15,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:54:00,BATCH-003,5.54,63.36,0.26,0.025,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:55:00,BATCH-003,5.55,63.54,0.14,0.05,163,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:56:00,BATCH-003,5.56,63.72,0.17,0.075,154,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:57:00,BATCH-003,5.57,62.28,0.2,0.1,157,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:58:00,BATCH-003,5.58,62.46,0.23,0.125,160,,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-22 09:59:00,BATCH-003,5.52,62.64,0.26,0.15,163,Batch end,,OK,49.6,Review,Verified stable before release,Temperature spike alarm during reaction window. Reviewed and documented.,Evaluate whether temp spike affected reaction profile.,Review jacket control response and alarm handling.,Process remains usable with review of temperature control.
2026-03-23 08:00:00,BATCH-004,5.58,61.28,0.14,0.025,174,Batch start,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:01:00,BATCH-004,5.59,61.46,0.17,0.05,177,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:02:00,BATCH-004,5.6,61.64,0.2,0.075,180,,,VERIFIED,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:03:00,BATCH-004,5.61,61.82,0.23,0.1,183,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:04:00,BATCH-004,5.62,62.0,0.26,0.125,174,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:05:00,BATCH-004,5.63,62.18,0.14,0.15,177,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:06:00,BATCH-004,5.64,62.36,0.17,0.025,180,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:07:00,BATCH-004,5.58,62.54,0.2,0.05,183,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:08:00,BATCH-004,5.59,62.72,0.23,0.075,174,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:09:00,BATCH-004,5.6,61.28,0.26,0.1,177,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:10:00,BATCH-004,5.61,61.46,0.14,1.025,180,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:11:00,BATCH-004,5.62,61.64,0.17,1.05,183,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:12:00,BATCH-004,5.63,61.82,0.2,0.925,174,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:13:00,BATCH-004,5.64,62.0,0.23,0.95,177,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:14:00,BATCH-004,5.58,62.18,0.26,0.975,180,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:15:00,BATCH-004,5.59,62.36,0.14,1.0,183,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:16:00,BATCH-004,5.6,62.54,0.17,1.025,174,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:17:00,BATCH-004,5.61,62.72,0.2,1.05,177,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:18:00,BATCH-004,5.62,61.28,0.23,0.925,180,Amino acid feed start,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:19:00,BATCH-004,5.63,61.46,0.26,0.95,183,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:20:00,BATCH-004,5.64,61.64,1.14,0.975,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:21:00,BATCH-004,5.58,61.82,1.17,1.0,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:22:00,BATCH-004,5.59,62.0,1.2,1.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:23:00,BATCH-004,5.6,62.18,1.23,1.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:24:00,BATCH-004,5.61,62.36,1.26,0.925,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:25:00,BATCH-004,5.62,62.54,1.14,0.95,217,Metal feed start,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:26:00,BATCH-004,5.63,62.72,1.17,0.975,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:27:00,BATCH-004,5.64,61.28,1.2,1.0,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:28:00,BATCH-004,5.58,61.46,1.23,1.025,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:29:00,BATCH-004,5.59,61.64,1.26,1.05,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:30:00,BATCH-004,5.6,61.82,1.14,0.925,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:31:00,BATCH-004,5.61,62.0,1.17,0.95,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:32:00,BATCH-004,5.62,62.18,1.2,0.975,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:33:00,BATCH-004,5.63,62.36,1.23,1.0,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:34:00,BATCH-004,5.64,62.54,1.26,1.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:35:00,BATCH-004,5.58,62.72,1.14,1.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:36:00,BATCH-004,5.59,61.28,1.17,0.925,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:37:00,BATCH-004,5.6,61.46,1.2,0.95,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:38:00,BATCH-004,5.61,61.64,1.23,0.975,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:39:00,BATCH-004,5.62,61.82,1.26,1.0,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:40:00,BATCH-004,5.63,62.0,1.14,1.025,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:41:00,BATCH-004,5.64,62.18,1.17,1.05,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:42:00,BATCH-004,5.58,62.36,1.2,0.925,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:43:00,BATCH-004,5.59,62.54,1.23,0.95,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:44:00,BATCH-004,5.6,62.72,1.26,0.975,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:45:00,BATCH-004,5.61,61.28,1.14,1.0,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:46:00,BATCH-004,5.62,61.46,1.17,1.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:47:00,BATCH-004,5.63,61.64,1.2,1.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:48:00,BATCH-004,5.68,61.82,1.23,0.925,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:49:00,BATCH-004,5.62,62.0,1.26,0.95,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:50:00,BATCH-004,5.63,62.18,1.14,0.975,220,,PH DRIFT,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:51:00,BATCH-004,5.64,62.36,1.17,1.0,223,,PH DRIFT,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:52:00,BATCH-004,5.65,62.54,1.2,1.025,214,,PH DRIFT,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:53:00,BATCH-004,5.66,62.72,1.23,1.05,217,,PH DRIFT,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:54:00,BATCH-004,5.67,61.28,1.26,0.925,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:55:00,BATCH-004,5.68,61.46,1.14,0.95,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:56:00,BATCH-004,5.62,61.64,1.17,0.975,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:57:00,BATCH-004,5.63,61.82,1.2,1.0,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:58:00,BATCH-004,5.64,62.0,1.23,1.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 08:59:00,BATCH-004,5.61,62.18,1.26,1.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:00:00,BATCH-004,5.62,62.36,1.14,0.925,214,Post-maintenance check requested,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
